var_id,tag_name,story_id,psr_idx,psr_style,is_footnote,text,permission
C_001387,story_05_ch05_rt05,u194b,190,02-02 解説 本文,False,岡： EXITのテーマのなかで、経営者交代の話が出てきますが、金田さんは、EXITと経営者のことは、影響は与えるも、別のこととして考えているということですね。,TEXT_ONLY_REPLACE
C_001388,story_05_ch05_rt05,u194b,191,02-02 解説 本文,False,金田： はい、我々には、「なかなか次のステージが見えない」から経営陣を変えるという発想はありません。 EXITと経営は、全く切り分けて考えています。 経営が上手く行っていないから交代して頂くことは勿論あります。でもそれは、EXITとは別の話です。 どんな出来事があろうと、EXITできないことの全責任は我々GPにありますので、切り分けて考えているということです。,TEXT_ONLY_REPLACE
C_001389,story_05_ch05_rt05,u194b,192,02-02 解説 本文,False,岡： ここでも投資ファンドの厳しい世界がみえますね。 EXITといっても、近年、案件が増えていますし、なかなか望むような条件でEXITすることは難しくなっているのではないですか？,TEXT_ONLY_REPLACE
C_001390,story_05_ch05_rt05,u194b,193,02-02 解説 本文,False,金田： 近年は、案件数が爆発的に増えている分、業績が良くても、事業自体に意義がないと関心すら持たれない。そんな環境になりつつあります。 投資ファンドにとっては、社会に必要とされる事業をしっかり見極めて投資することがより重要であり、それは社会的なリソース配分の一端を担う我々の機能としても大事なことです。 EXITは、我々ＧＰにとっても、対象会社にとっても大事なイベントです。 一方で、EXITのためにという思考を働かせても意味がないし、むしろ害になることがあります。 投資期間中は、EXITと言う言葉を忘れ去って、とにかく目の前の事業成長のことだけ考えて邁進するように、投資チームには伝えていますし、投資先に対しても浮足立たず、地に足を付けて仕事に邁進して欲しいと伝えています。 長年この仕事を続け、試行錯誤しましたが、それが最も良いスタンスではないかと今は思っています。,TEXT_ONLY_REPLACE
C_001391,story_05_ch05_rt05,u194b,194,02-02 解説 本文,False,岡： ありがとうございました。 以上、本章の座談会では、EXIT、その延長線上のテーマとして経営者交代について伺ってきました。 金田さん、津田さん、ありがとうございました。,TEXT_ONLY_REPLACE
C_001392,story_06_ch06_rt06,u1e63,0,01-01 章 第◯章,False,第６章,TEXT_ONLY_REPLACE
C_001393,story_06_ch06_rt06,u1e63,1,01-01 章 タイトル,False,投資先の経営人材,TEXT_ONLY_REPLACE
C_001394,story_06_ch06_rt06,u1e63,2,01-02 節 数字,False,１,TEXT_ONLY_REPLACE
C_001395,story_06_ch06_rt06,u1e63,3,01-02 節 見出し,False,寺田社長の不作為の罪,TEXT_ONLY_REPLACE
C_001396,story_06_ch06_rt06,u1e63,4,01-03 項 見出し,False,品質トラブルでわかったこと,TEXT_ONLY_REPLACE
C_001397,story_06_ch06_rt06,u1e63,5,01 本文,False,関東工場からの帰路、記憶が薄まらないうちにと思い、米倉は、車中から寺田社長に翌日早朝のミーティングを要請した。,TEXT_ONLY_REPLACE
C_001398,story_06_ch06_rt06,u1e63,6,01 本文,False,朝７時半。,TEXT_ONLY_REPLACE
C_001399,story_06_ch06_rt06,u1e63,7,01 本文,False,「米倉さん、昨日は、工場で失礼があったこと、申し訳ありませんでした」 寺田社長の部屋に入ってきた米倉に、寺田社長が、昨日のことを謝る。,TEXT_ONLY_REPLACE
C_001400,story_06_ch06_rt06,u1e63,8,01 本文,False,「いえ、気になさらないでください。 数年前は、投資ファンドにはもっと冷たい風が吹いていましたから、耐性があります。 でも今回は・・・久しぶりでした」 と苦笑する米倉。,TEXT_ONLY_REPLACE
C_001401,story_06_ch06_rt06,u1e63,9,01 本文,False,そして、 「それよりも、お忙しいところ、急に時間をとって頂きまして、すみません。 早めに、私の認識を共有したいと思いまして」,TEXT_ONLY_REPLACE
C_001402,story_06_ch06_rt06,u1e63,10,01 本文,False,「はい」,TEXT_ONLY_REPLACE
C_001403,story_06_ch06_rt06,u1e63,11,01 本文,False,寺田社長は、居ずまいを正して、米倉の話を聞く。,TEXT_ONLY_REPLACE
C_001404,story_06_ch06_rt06,u1e63,12,01 本文,False,「例の関東工場での品質トラブルの件です。 昨日、1 on 1面談で、黒田工場長と他の３名の方に、この件について話を伺いました。 黒田工場長が、品質問題を他人事のように話すことに、違和感を覚えました。 それから・・・黒田工場長は、 『この工場のことは、経営層にはブラックボックスになっている。 でもそれは仕方がないことだ。技術のことを経営層にいくら説明してもわかってもらえない。 だから適当に説明するようになった』 といった主旨の発言をされていまして・・・驚いています」,TEXT_ONLY_REPLACE
C_001405,story_06_ch06_rt06,u1e63,13,01 本文,False,「黒田さんが・・・そんなことを・・・う～ん・・・」,TEXT_ONLY_REPLACE
C_001406,story_06_ch06_rt06,u1e63,14,01 本文,False,「あまりに驚いたので、 『適当に説明』 とは、 『わかり易く説明している』 という意味かと聞き直しましたところ・・・そうではなく、 『本社には説明するだけ時間の無駄だ』 といった発言もありまして・・・」,TEXT_ONLY_REPLACE
C_001407,story_06_ch06_rt06,u1e63,15,01 本文,False,寺田社長は、渋い表情で、 「実は、工場で起きるいろんな問題に対して、黒田さんは、表面的な説明に留まることが多いのです。 黒田さんの説明だけでは、状況がよくわからないので、何か起こるたびに、都度、工場の技術畑の者たちに、状況や背景などを確認しています」 と応える。,TEXT_ONLY_REPLACE
C_001408,story_06_ch06_rt06,u1e63,16,01 本文,False,「そうですか・・・」,TEXT_ONLY_REPLACE
C_001409,story_06_ch06_rt06,u1e63,17,01 本文,False,「工場の経営課題について議論しようとしても、黒田さんは、すぐに論点をはぐらかします。 最近では、 （黒田さんと話をしても埒があかない） と私たちも思うようになって・・・」,TEXT_ONLY_REPLACE
C_001410,story_06_ch06_rt06,u1e63,18,01 本文,False,「トラブルが起きたとき、 『迅速に把握できる報告体制になっている』 と以前お聞きしましたが・・・」,TEXT_ONLY_REPLACE
C_001411,story_06_ch06_rt06,u1e63,19,01 本文,False,「はい、黒田工場長の下にいる担当から報告してもらっています。 1 on 1面談でお会い頂いた者たちです。 彼らからは、詳細な報告があがってきます。 私への第一報も、たいがい彼らからです。 私としては工場がブラックボックスにならないよう、あらゆる手を使って、できる限りのことをしています」,TEXT_ONLY_REPLACE
C_001412,story_06_ch06_rt06,u1e63,20,01 本文,False,「トラブルの事後処理や再発防止の策定に、黒田工場長はどう係わっているのですか？」,TEXT_ONLY_REPLACE
C_001413,story_06_ch06_rt06,u1e63,21,01 本文,False,ここまで話してしまうと、もはやオブラートに包んで話しても仕方ないと思い、寺田社長は、 「トラブルが起きても、同じことが起こらないように改善するという発想は、黒田さんにはありません。 たとえばトラブルの原因が、指示どおりの手順を踏んでいなかったためだとわかったら、その担当者を処分することで済ませてしまいます。それが再発防止策だと言います。 『なぜ指示どおりの手順を踏まなかったか』 というところまで、突っ込まないんです。 ですから、 『なぜ？なぜ？を繰り返して、もっと根本原因まで追及してくれ』 と指示をするのですが、そうすると、今度はこちらのことを煙たがってしまって・・・」 と関東工場との関係の難しさについて、米倉に実態を吐露する。,TEXT_ONLY_REPLACE
C_001414,story_06_ch06_rt06,u1e63,22,01-03 項 見出し,False,大手町からのお預かり者,TEXT_ONLY_REPLACE
C_001415,story_06_ch06_rt06,u1e63,23,01 本文,False,「・・・そうですか。 なぜそういう方が、工場長なのですか？ しかもこんなに長い期間・・・」,TEXT_ONLY_REPLACE
C_001416,story_06_ch06_rt06,u1e63,24,01 本文,False,（核心に迫ってきた） と感じる寺田社長は、低い声でこう答える。 「黒田さんにとって、関東工場長のポジションは、もっとも座りが良くて・・・」,TEXT_ONLY_REPLACE
C_001417,story_06_ch06_rt06,u1e63,25,01 本文,False,黒田さんにとっても、座りが良かったが、 会社にとっても、都合が良かった。,TEXT_ONLY_REPLACE
C_001418,story_06_ch06_rt06,u1e63,26,01 本文,False,「皆さんのお話をお聞きしていると、黒田工場長がいなくとも、関東工場はまわります。 と言うより、下の方々にとって、黒田工場長は、円滑な業務遂行を阻害する存在になっていませんか？ 黒田工場長がいることによって、報告体制も複雑になっています。 相応しくない人が、そのポジションにいると、周りの人たちへの影響が大きいです」 と米倉。,TEXT_ONLY_REPLACE
C_001419,story_06_ch06_rt06,u1e63,27,01 本文,False,さらに、 「今、寺田さんと話をしていても、寺田さんは、黒田工場長よりも、下の方々のことを、より信頼しているように聞こえます」 と付け加える。,TEXT_ONLY_REPLACE
C_001420,story_06_ch06_rt06,u1e63,28,01 本文,False,（もうすっかりと見抜かれている） と感じる寺田社長は、 「黒田さんは、大手町からお預かりしている方です。 ですから、これまでなかなか強いことが言えませんでした。 社内での異動を考えたことがありましたが、なかなか異動先を作れなくて、ついそのままになってしまって・・・」 と弱い声で米倉に伝える。,TEXT_ONLY_REPLACE
C_001421,story_06_ch06_rt06,u1e63,29,01 本文,False,米倉がしばらく沈黙する。,TEXT_ONLY_REPLACE
C_001422,story_06_ch06_rt06,u1e63,30,01 本文,False,「そういうご事情があるとは、感じていました。 黒田工場長は、なかなか個性的な方ですね。 彼なりの論理があるようですが、昨今の経営の潮流についていっていません。 経営の観点で工場を俯瞰することもできていません」,TEXT_ONLY_REPLACE
C_001423,story_06_ch06_rt06,u1e63,31,01 本文,False,そして、ゆっくりとした口調で、米倉は、こう付け加える。 「寺田さん、 この1 on 1面談を始める前に、 『将来の会社の成長に貢献しない役職者については、このタイミングで辞めてもらうことを考えたらどうか』 とお伝えしたことがありました。 今朝お聞きした話からも、黒田工場長は、工場長としての仕事を全うしているとはいえません」,TEXT_ONLY_REPLACE
C_001424,story_06_ch06_rt06,u1e63,32,01 本文,False,米倉はさらに続ける。 「大手町との関係とか、何らかの背景があって、今の状況になっているようですが・・・ここで将来に目を向けませんか？」,TEXT_ONLY_REPLACE
C_001425,story_06_ch06_rt06,u1e63,33,01 本文,False,米倉は、直接的な言い方をしない。,TEXT_ONLY_REPLACE
C_001426,story_06_ch06_rt06,u1e63,34,01 本文,False,でも何を言いたいのか、寺田社長には十分に理解できる。 寺田社長の腹はもう決まった。,TEXT_ONLY_REPLACE
C_001427,story_06_ch06_rt06,u1e63,35,01-03 項 見出し,False,過去のシガラミからの脱却,TEXT_ONLY_REPLACE
C_001428,story_06_ch06_rt06,u1e63,36,01 本文,False,「はい・・・今回のことは、過去のシガラミを断ち切る機会だと思っています。 そういう観点から、黒田さんのことについては・・・米倉さんと同じ考えです。 ただ・・・ウチでは、ああいった方に、お引き取り頂いたことがなくて・・・」,TEXT_ONLY_REPLACE
C_001429,story_06_ch06_rt06,u1e63,37,01 本文,False,「だからそのままになっていたということですか？」,TEXT_ONLY_REPLACE
C_001430,story_06_ch06_rt06,u1e63,38,01 本文,False,（大手町の手前、黒田工場長の処遇をそのままにせざるを得なかった） と言い訳する自分がいる。,TEXT_ONLY_REPLACE
C_001431,story_06_ch06_rt06,u1e63,39,01 本文,False,他方、 （いや、本当にそのままにせざるを得なかっただろうか。 大手町のことを隠れ蓑にして、本当は、自分が汚れ仕事を避けてきただけではないか。 工場の人たちを犠牲にして・・・） とささやくもう一人の自分がいる。,TEXT_ONLY_REPLACE
C_001432,story_06_ch06_rt06,u1e63,40,01 本文,False,そのもう一人の自分は、 （これはお前の不作為の罪だ） と、自分を断罪する。,TEXT_ONLY_REPLACE
C_001433,story_06_ch06_rt06,u1e63,41,01 本文,False,胸が苦しくなってきた。 寺田社長は、唇を真横に結んで、目を閉じ、米倉の質問に小さくうなずくしかない。,TEXT_ONLY_REPLACE
C_001434,story_06_ch06_rt06,u1e63,42,01 本文,False,辛い表情になってきた寺田社長に、米倉は、 「それについては、私たちがご支援できます」 と柔らかい口調で伝える。,TEXT_ONLY_REPLACE
C_001435,story_06_ch06_rt06,u1e63,43,01 本文,False,寺田社長は、呼吸を整たあと、 「黒田さんの件については、そろそろなんとかしなければと思っていました。 実は、大手町の西園寺社長には、先日、話をしました。 ですから過去のしがらみを断ち切る環境はできています」,TEXT_ONLY_REPLACE
C_001436,story_06_ch06_rt06,u1e63,44,01 本文,False,この件について、何もしていないわけではないことを米倉に伝え、寺田社長は、一つ大きな深呼吸をした。 ,TEXT_ONLY_REPLACE
C_001437,story_06_ch06_rt06,u1e63,45,01-02 節 数字,False,２,TEXT_ONLY_REPLACE
C_001438,story_06_ch06_rt06,u1e63,46,01-02 節 見出し,False,投資ファンドの目に映る経営人材,TEXT_ONLY_REPLACE
C_001439,story_06_ch06_rt06,u1e63,47,01-03 項 見出し,False,今日は人の話,TEXT_ONLY_REPLACE
C_001440,story_06_ch06_rt06,u1e63,48,01 本文,False,その翌週。 米倉は、丸の内の高層ビルにあるジェインのオフィスにいた。,TEXT_ONLY_REPLACE
C_001441,story_06_ch06_rt06,u1e63,49,01 本文,False,アポの時間を確認した米倉は、日下部代表パートナーの部屋のドアをノックする。 「日下部さん、エレファントの件で、今、いいですか？」,TEXT_ONLY_REPLACE
C_001442,story_06_ch06_rt06,u1e63,50,01 本文,False,「ああ、いいよ。どうぞ」,TEXT_ONLY_REPLACE
C_001443,story_06_ch06_rt06,u1e63,51,01 本文,False,「先日、 『エレファントは高値づかみだったかもしれない』 とお伝えしました。 その際に、 『人の件については、別途、お話を』 と申し上げましたが、今日は、その『人』のことです」,TEXT_ONLY_REPLACE
C_001444,story_06_ch06_rt06,u1e63,52,01 本文,False,「うん、わかった」,TEXT_ONLY_REPLACE
C_001445,story_06_ch06_rt06,u1e63,53,01 本文,False,日下部代表パートナーは、長丁場になりそうだと察し、テーブル席に移動し、米倉に椅子を勧める。,TEXT_ONLY_REPLACE
C_001446,story_06_ch06_rt06,u1e63,54,01 本文,False,「これまで２～3週間で、１００名と1 on 1面談を行いました。 これが、その面談に基づく見立てです」,TEXT_ONLY_REPLACE
C_001447,story_06_ch06_rt06,u1e63,55,01 本文,False,米倉は、１００名の氏名、年齢、現ポジション、簡単な職歴、そしてアルファベットによる評価とコメントが記載されたリストを日下部代表パートナーに渡す。,TEXT_ONLY_REPLACE
C_001448,story_06_ch06_rt06,u1e63,56,01 本文,False,「評価の観点は、ランクにもよりますが、IPO実行に向けての貢献ポテンシャル、それから経営に対する感度の高さや経験とスキルです」,TEXT_ONLY_REPLACE
C_001449,story_06_ch06_rt06,u1e63,57,01 本文,False,「すごいね、１００名か。 さすが、米倉さんだ」,TEXT_ONLY_REPLACE
C_001450,story_06_ch06_rt06,u1e63,58,01 本文,False,日下部代表パートナーは、リストに目を通す。,TEXT_ONLY_REPLACE
C_001451,story_06_ch06_rt06,u1e63,59,01 本文,False,「こういった案件では、子会社根性というのでしょうか、依存体質がどれくらい強いかを最初に見抜く必要があります。 EXITまでの期間に、依存体質からいかに早く脱却できるかが、カギになりますから・・・」,TEXT_ONLY_REPLACE
C_001452,story_06_ch06_rt06,u1e63,60,01 本文,False,うなずきながらリストを見ていた日下部代表パートナーは、 「・・・CとDばかり・・・一体、どういうグレーディング体系になっているんだっけ？ 何から何まであるの？」 と訊ねる。,TEXT_ONLY_REPLACE
C_001453,story_06_ch06_rt06,u1e63,61,01 本文,False,「あっ、はい・・・。いつものとおり、Sがあって、AからDです。 でもSとAがいなかったので、結果的に、BからDの３段階になりました」,TEXT_ONLY_REPLACE
C_001454,story_06_ch06_rt06,u1e63,62,01 本文,False,「そうか・・・でも、Zもある・・・」,TEXT_ONLY_REPLACE
C_001455,story_06_ch06_rt06,u1e63,63,01 本文,False,「あっ、Z・・・それは、エレファント以外に、別の道を探したほうがよい人です」,TEXT_ONLY_REPLACE
C_001456,story_06_ch06_rt06,u1e63,64,01 本文,False,「そうか・・・そこは分けてあるのか。わかった」 日下部代表パートナーは、再びリストに見入る。,TEXT_ONLY_REPLACE
C_001457,story_06_ch06_rt06,u1e63,65,01-03 項 見出し,False,寺田社長に対する評価,TEXT_ONLY_REPLACE
C_001458,story_06_ch06_rt06,u1e63,66,01 本文,False,「それで・・・寺田さんは・・・C・・・」,TEXT_ONLY_REPLACE
C_001459,story_06_ch06_rt06,u1e63,67,01 本文,False,「はい・・・そこが、今日の論点の一つです」,TEXT_ONLY_REPLACE
C_001460,story_06_ch06_rt06,u1e63,68,01 本文,False,日下部代表パートナーは、大事な話になることを察知し、米倉の目を見ながら、大きくうなずく。,TEXT_ONLY_REPLACE
C_001461,story_06_ch06_rt06,u1e63,69,01 本文,False,少し間をおいた米倉はこう続ける。 「子会社社長という観点でしたら、申し分ありません。 AとSで迷ったかもしれません。 でもIPOを目指す会社のトップとしての評価でしたら、こうならざるをえません」,TEXT_ONLY_REPLACE
C_001462,story_06_ch06_rt06,u1e63,70,01 本文,False,「何が課題なの？」,TEXT_ONLY_REPLACE
C_001463,story_06_ch06_rt06,u1e63,71,01 本文,False,「独立した会社の社長としての自我が十分でないところです。 寺田さんは、制約がある組織にいたほうが、力を発揮できる人材です。 子会社という事業環境が与えられると、そのなかで動けます。 与えられた事業基盤のうえで、与えられた任務にベストを尽くしますし、結果も出せます。 実際に、ミツカネ時代は、結果を出してきました。 他方、制約は何もないから、 『大きな絵を好きに描いてください』 と言われると、途端に途方に暮れてしまいます」,TEXT_ONLY_REPLACE
C_001464,story_06_ch06_rt06,u1e63,72,01 本文,False,「制約が多い子会社社長にはむいているが、制約のない独立した会社の社長にはむかないということか・・・」,TEXT_ONLY_REPLACE
C_001465,story_06_ch06_rt06,u1e63,73,01 本文,False,静かにうなずく米倉。,TEXT_ONLY_REPLACE
C_001466,story_06_ch06_rt06,u1e63,74,01 本文,False,「今や親会社はいません。 独立した会社として、自由に事業展開をイメージして、自分たちなりに会社を運営していってほしいです。試行錯誤はあっていいですから。 でも寺田さんは、そういった経験をしたことがありません。 アントレプレナーのように、自分でキャンパスに絵を描くことを楽しいとは思っていないでしょう。楽しいどころか、寺田さんには苦痛かもしれません」,TEXT_ONLY_REPLACE
C_001467,story_06_ch06_rt06,u1e63,75,01 本文,False,「大企業のなかにいた人だ。 それもミツカネという超優良ブランドに守られて生きてきた人だ。 そんな組織のなかでは、アントレプレナー的な発想は必要なかっただろう。 だからそういった能力は開発されてこなかったともいえる。 でも・・・今後、それは変わっていかないだろうか・・・」,TEXT_ONLY_REPLACE
C_001468,story_06_ch06_rt06,u1e63,76,01 本文,False,「２０年、３０年で培ってきたものが、そう簡単に変わるでしょうか。 受け身的な思考で、スピード感も足りません。 変わるにしても、スピード感をもって変わってもらわないと、IPOには間に合いませんから」,TEXT_ONLY_REPLACE
C_001469,story_06_ch06_rt06,u1e63,77,01 本文,False,「そうだが・・・でも少なくとも、 『理不尽なことをいう親会社から解放された。 いろんな制約からも解放された』 と感じ始めているんじゃないの？ まずは、そこからだよね。 解放された後に、 『じゃぁ、次はどうしよう』 と、自由にものごとを考えられるようになるんじゃない？」,TEXT_ONLY_REPLACE
C_001470,story_06_ch06_rt06,u1e63,78,01 本文,False,「解放感ですか・・・感じているか、今度、聞いてみます」,TEXT_ONLY_REPLACE
C_001471,story_06_ch06_rt06,u1e63,79,01 本文,False,「うん・・・寺田さんには、大きなエネルギーを感じている。 ウチとだったら、 『同業他社をロールアップして、日本で一番、世界でも三本の指に入る企業になれるかもしれない』 と確信するようになって、それが、 『会社のためにも、社員のためにも、最も良い方向だ』 と話してくれたときのエネルギーは熱かったよ。 それがあったから、寺田さんでいけると思っているんだけど、あの熱いエネルギーは、どうなったの？」,TEXT_ONLY_REPLACE
C_001472,story_06_ch06_rt06,u1e63,80,01 本文,False,「普段の寺田さんからは、あまり感じられません・・・」,TEXT_ONLY_REPLACE
C_001473,story_06_ch06_rt06,u1e63,81,01 本文,False,「そうか・・・う～ん、本人としては、この状況になって、能動的に動く必要性を感じていないの？」,TEXT_ONLY_REPLACE
C_001474,story_06_ch06_rt06,u1e63,82,01 本文,False,「能動的に・・・ですか・・・ある程度は、そうしなきゃと思っているかもしれません。 私がかきまわしているからでしょうか。 『このままじゃいけない』 と感じることはあるようです。 でも後で気が付くんです。 『あっ、あのとき、こうすべきだった』 って。 後で気が付かれても・・・遅いです。 適切な実行ができません」,TEXT_ONLY_REPLACE
C_001475,story_06_ch06_rt06,u1e63,83,01 本文,False,「そうか・・・」,TEXT_ONLY_REPLACE
C_001476,story_06_ch06_rt06,u1e63,84,01 本文,False,「それに・・・厳しいことを言える人じゃないです。 これまで厳しい人事も実行したことがないようです」 と頭出しし、米倉は、黒田工場長の件を、日下部代表パートナーに伝える。,TEXT_ONLY_REPLACE
C_001477,story_06_ch06_rt06,u1e63,85,01 本文,False,「ミツカネは、終身雇用、会社は家、社員は家族、の文化だ。 厳しい判断はできないだろうね」,TEXT_ONLY_REPLACE
C_001478,story_06_ch06_rt06,u1e63,86,01-03 項 見出し,False,寺田社長の長所,TEXT_ONLY_REPLACE
C_001479,story_06_ch06_rt06,u1e63,87,01 本文,False,暗い方向になりつつあった話を転換するように、米倉は、寺田社長の長所も伝える。,TEXT_ONLY_REPLACE
C_001480,story_06_ch06_rt06,u1e63,88,01 本文,False,「いろいろ課題がありつつも・・・寺田さんには無私のところがあります。 何事にも意固地にならず、良い指摘であれば、他人からのアドバイスを素直に受け入れます」,TEXT_ONLY_REPLACE
C_001481,story_06_ch06_rt06,u1e63,89,01 本文,False,「たとえば？」,TEXT_ONLY_REPLACE
C_001482,story_06_ch06_rt06,u1e63,90,01 本文,False,「先日、寺田さんと西郷さんが、 『100日プランは自分たちの会社のことだから自分たちの手で作りたい』 と言ってきたんです」,TEXT_ONLY_REPLACE
C_001483,story_06_ch06_rt06,u1e63,91,01 本文,False,「ほほー。それはスゴイ進歩じゃないか」,TEXT_ONLY_REPLACE
C_001484,story_06_ch06_rt06,u1e63,92,01 本文,False,「でも寺田さんから、そのアイディアが出たわけじゃなく、西郷さんが、寺田さんにそう提案したのですけど・・・」,TEXT_ONLY_REPLACE
C_001485,story_06_ch06_rt06,u1e63,93,01 本文,False,「・・・ということは、西郷さんのほうが能動的なの？」,TEXT_ONLY_REPLACE
C_001486,story_06_ch06_rt06,u1e63,94,01 本文,False,「そうとも言えます。 寺田さんは、me issueが強い人じゃないから、 『西郷さんがそう言ってくれた』 と、正直に私に話してくれます。 よい提案だったら、誰の提案でも、素直に受け入れます。 特に、西郷さんからの提案は、有難がって受け入れています。 そういうところがあるから、西郷さんも社員も、寺田さんを信頼しているんです」,TEXT_ONLY_REPLACE
C_001487,story_06_ch06_rt06,u1e63,95,01 本文,False,「なるほど・・・手柄を横取りする社長は多いが、寺田さんは、奇特な人だね」,TEXT_ONLY_REPLACE
C_001488,story_06_ch06_rt06,u1e63,96,01 本文,False,「そこが寺田さんの良いところです。 でも周りは、寺田さんに振り付けをしなきゃいけません」,TEXT_ONLY_REPLACE
C_001489,story_06_ch06_rt06,u1e63,97,01 本文,False,「そうか・・・う～ん、難しいところだね」 ,TEXT_ONLY_REPLACE
C_001490,story_06_ch06_rt06,u1e63,98,01-02 節 数字,False,３,TEXT_ONLY_REPLACE
C_001491,story_06_ch06_rt06,u1e63,99,01-02 節 見出し,False,EXITプランを見据えた社長像,TEXT_ONLY_REPLACE
C_001492,story_06_ch06_rt06,u1e63,100,01-03 項 見出し,False,社長とEXIT策,TEXT_ONLY_REPLACE
C_001493,story_06_ch06_rt06,u1e63,101,01 本文,False,少し考えていた日下部代表パートナーが、こう切り出す。 「仮に・・・寺田さんでIPOが難しいということであれば・・・」,TEXT_ONLY_REPLACE
C_001494,story_06_ch06_rt06,u1e63,102,01 本文,False,ここで一息入れる。そして、 「他の人でIPOを目指すか。 あるいは、寺田さんのままだったらトレードセールも考えておかなきゃいけないということだ」 と続けた。,TEXT_ONLY_REPLACE
C_001495,story_06_ch06_rt06,u1e63,103,01 本文,False,その話は予期できていたのか、米倉は、 「西郷さんとペアであれば、寺田さんでIPOを目指す可能性は残せるかもしれません。 でも二人とも、すぐにスピード感が緩みますので、常に誰かが尻を叩いていないといけません。 ことによっては、途中で、IPOをあきらめざるを得ない状況になるかもしれません。 トレードセールでしたら、どこかの事業会社の傘下に入ることになりますから、子会社社長として寺田さんの良さが生きると思います」 と応える。,TEXT_ONLY_REPLACE
C_001496,story_06_ch06_rt06,u1e63,104,01 本文,False,そしてすぐに、 「でも、そもそも事業会社の傘下に入りたくなかったから、ウチに入ってほしかったという背景があります。 そうすると、トレードセールになったら、寺田さんとしては、失望以外のなにものでもないでしょう。 IPOは、寺田さんの悲願です。 そのIPOにかける気持ちは、さきほど日下部さんがおっしゃったように、熱いものがありますし、業界再編の必要性も強く感じています」 と続ける。,TEXT_ONLY_REPLACE
C_001497,story_06_ch06_rt06,u1e63,105,01 本文,False,そして、 「・・・ただ実行力が・・・」 とボソッと言い、次の言葉が出てこない。,TEXT_ONLY_REPLACE
C_001498,story_06_ch06_rt06,u1e63,106,01 本文,False,「そうか・・・実行力もないのか・・・。 実行力がなくて、自立もできていないとしたら、IPOどころか、同業他社をロールアップすることさえ難しいね」,TEXT_ONLY_REPLACE
C_001499,story_06_ch06_rt06,u1e63,107,01 本文,False,日下部代表パートナーの言葉に、米倉は黙ってしまう。,TEXT_ONLY_REPLACE
C_001500,story_06_ch06_rt06,u1e63,108,01 本文,False,少しして、日下部代表パートナーが米倉に低い声でこう伝える。,TEXT_ONLY_REPLACE
C_001501,story_06_ch06_rt06,u1e63,109,01 本文,False,「寺田さんがIPOのボトルネックになっていることについては、寺田さんにしっかりと伝える必要がある」,TEXT_ONLY_REPLACE
C_001502,story_06_ch06_rt06,u1e63,110,01 本文,False,米倉は、日下部代表パートナーの目を見ながら、険しい表情で、深くうなずく。,TEXT_ONLY_REPLACE
C_001503,story_06_ch06_rt06,u1e63,111,01-03 項 見出し,False,事業部のカーブアウトと子会社売却の違い,TEXT_ONLY_REPLACE
C_001504,story_06_ch06_rt06,u1e63,112,01 本文,False,米倉は、日下部代表パートナーにこう問う。,TEXT_ONLY_REPLACE
C_001505,story_06_ch06_rt06,u1e63,113,01 本文,False,「その話をする際の参考にしたいのですが、デューデリジェンスにおいて、 『寺田さんでいける』 と判断した背景を、もう少し教えてもらえますか？」,TEXT_ONLY_REPLACE
C_001506,story_06_ch06_rt06,u1e63,114,01 本文,False,米倉が、本件に関与したときには、寺田社長の続投が、前提となっていた。,TEXT_ONLY_REPLACE
C_001507,story_06_ch06_rt06,u1e63,115,01 本文,False,「うん、エレファントの件は、子会社の売却案件だが、ウチでは、これまで事業部のカーブアウト案件のほうが多かった。 事業部のカーブアウトの場合、切り出される事業のトップは事業部長だ。社長を張った経験がない。だから、すぐに子会社社長として、力を発揮できるわけではない。 こちらもそれを承知で投資しているから、投資直後に外からトップを連れてくることがある。 そうすると、その事業部長直下の多くが辞めていってしまうんだよね・・・結果として、経営陣が総とっかえになることも少なくない・・・」,TEXT_ONLY_REPLACE
C_001508,story_06_ch06_rt06,u1e63,116,01 本文,False,ジェインのなかで、そういう案件がいくつかあったことを知っていた米倉は、 （このあたりが、 『投資ファンドはすぐに人を切る』 って言われる背景なんだよな） と思いながら、日下部代表パートナーの話を聞いている。,TEXT_ONLY_REPLACE
C_001509,story_06_ch06_rt06,u1e63,117,01 本文,False,「そのなかでエレファントは、子会社売却の案件だった。 社長人材がついてくる案件だから、ウチとしては歓迎すべき案件だった」,TEXT_ONLY_REPLACE
C_001510,story_06_ch06_rt06,u1e63,118,01 本文,False,これが、当時のジェインの受け止め方だった。,TEXT_ONLY_REPLACE
C_001511,story_06_ch06_rt06,u1e63,119,01-03 項 見出し,False,寺田社長に対するアセスメント,TEXT_ONLY_REPLACE
C_001512,story_06_ch06_rt06,u1e63,120,01 本文,False,日下部代表パートナーは、続ける。,TEXT_ONLY_REPLACE
C_001513,story_06_ch06_rt06,u1e63,121,01 本文,False,「そうはいっても、本件は、ミツカネグループから離脱して、新たな目標設定とモチベーションの形成が必要で、そのうえで同業のロールアップとそのＰＭＩ、さらにEXITではＩＰＯできる業績の確保とエクイティストーリー作り、これらを短期間に成し遂げなきゃいけない。 寺田さんが、これを実行できる精神構造と能力を持ったトップかについては、冷静な見極めが必要だった」,TEXT_ONLY_REPLACE
